"","HPV+1","HPV+10","HPV+11","HPV+12","HPV+13","HPV+14","HPV+15","HPV+16","HPV+17","HPV+18","HPV+2","HPV+3","HPV+4","HPV+5","HPV+6","HPV+7","HPV+8","HPV+9"
"TAF10",5.351994,5.585246,6.142356,5.641379,4.752901,5.315191,5.94295,5.442589,4.830965,5.288059,5.693258,5.362364,5.342171,5.572853,5.763395,5.22786,5.506168,5.414133
"TAF11",5.102216,5.630848,5.176335,5.587592,5.808603,6.492225,5.917327,5.190186,6.233856,5.505915,5.242469,5.246218,4.647103,5.855944,5.266042,4.361371,4.997675,6.008475
"TAF12",5.005516,5.302051,5.270818,4.92653,4.8943,6.011513,5.499658,5.202613,5.89253,5.38965,5.401631,4.524151,5.319997,4.897714,5.508131,4.699391,5.320502,5.034246
"TAF13",3.841394,3.558028,2.497532,3.595558,3.427905,4.559977,3.120061,3.651696,4.001585,4.673543,3.568418,2.515381,3.229968,2.042405,3.182089,3.639779,3.194448,3.443353
"TAF15",8.199857,7.946412,7.895908,7.27314,7.849518,8.140383,8.144575,7.487269,7.218768,7.830747,7.859368,7.998189,8.137357,7.900627,8.380521,7.910645,7.549835,8.155318
"TAF1A",3.075812,2.104504,2.449157,2.05783,2.467995,2.994705,3.058881,2.992184,2.696789,3.672368,3.165917,1.725482,1.676008,2.579165,2.859285,2.118163,1.935951,3.419415
"TAF1B",4.054397,4.719605,3.788076,3.981667,3.982128,4.41663,4.125003,3.55421,4.373956,3.874949,3.388829,3.158918,3.506187,3.485476,3.27747,3.307868,4.199131,5.08513
"TAF1C",5.799766,5.523723,5.738734,5.246815,5.006227,5.829105,5.989459,5.370623,4.997341,5.102847,6.783604,6.091015,6.0952,7.255706,6.903313,5.517296,6.430116,5.292323
"TAF1D",4.037996,3.519755,4.143355,3.996984,4.106992,3.353925,4.053621,4.023565,3.780605,3.852349,3.763938,3.343828,3.374678,3.113188,4.365585,4.232782,4.395895,5.485866
"TAF2",6.041067,5.451857,5.407301,5.940356,6.465466,6.178821,5.477425,5.698284,5.94047,5.71631,5.56033,5.768387,5.536745,5.607762,5.913479,5.967782,5.546297,6.145073
"TAF3",3.477868,2.943429,2.882908,3.173975,3.535787,3.598992,2.746059,3.11823,2.79045,3.481492,3.025367,2.982415,2.863716,3.224004,2.637532,3.567789,2.419157,3.312067
"TAF4",4.705194,4.540038,4.796,4.13952,4.899521,5.290483,4.73135,4.756693,4.53667,5.11849,5.390213,5.41548,5.10515,4.731807,4.676783,4.989987,5.253906,4.607668
"TAF4B",4.459933,3.966472,4.351317,4.575024,6.060114,4.186017,4.129969,3.390053,3.671206,5.123217,3.205543,5.323521,5.216569,3.534682,3.271304,5.030722,3.603929,5.410668
"TAF5",3.312392,3.784748,3.398084,3.792741,4.275098,3.679859,4.195391,2.872846,3.663609,3.996239,3.318284,3.863571,3.683384,3.276375,3.483538,3.322524,2.821949,3.700513
"TAF5L",4.82201,5.112538,4.784906,4.638255,5.059677,5.09602,5.092279,5.541781,4.772129,6.213789,5.390213,4.74254,4.686922,5.019862,5.304293,4.788307,4.794009,5.189918
"TAF6",6.143177,5.547698,5.555839,5.639753,5.90066,5.301242,5.490034,5.586089,5.291561,5.387967,6.503977,5.837322,6.0952,6.442553,5.560904,5.950586,6.531683,5.660871
"TAF6L",4.938933,4.711138,4.487576,4.3589,4.518499,4.9406,4.484244,4.418202,4.051919,3.923767,4.831371,5.252314,4.180055,5.048378,5.159898,4.795329,4.439164,4.504168
"TAF7",6.702304,7.117063,7.252853,7.578611,7.483995,6.838598,7.068534,7.508445,6.949942,6.608764,6.511462,7.418827,6.865729,6.733439,6.231945,7.183254,6.679399,6.708083
"TAF7L",3.395663,-4.043227,3.353722,-2.786252,-1.190864,4.428758,2.652525,2.822202,3.640575,1.91627,4.948884,-1.163758,5.468499,3.518466,2.859285,4.867069,-0.5112458,4.677093
"TAF8",4.673691,4.676764,4.772321,4.807066,5.045616,4.043448,4.161839,3.945862,4.511499,4.928618,4.507748,4.530184,3.853582,4.745805,4.254314,4.370803,3.627502,5.107775
"TAF9",5.836131,6.616427,6.036413,5.946286,6.159757,6.49078,6.605057,5.837867,6.795153,6.652634,5.732971,5.843796,6.283435,5.953657,5.728937,6.03829,5.4438,6.07292
"TAF9B",4.839691,5.905883,5.658944,5.631599,6.192562,6.798854,5.863183,5.724375,6.263056,5.417408,4.760713,6.310792,5.210153,4.85315,4.342243,4.598625,4.043107,5.655757
"TAGAP",3.726201,1.616871,5.497566,6.246731,4.149248,2.807696,1.574648,4.666269,3.010037,4.680891,3.466996,2.879056,4.129953,3.64336,4.095859,4.919429,2.397383,-0.02725167
"TAGLN",7.205541,3.132841,6.059615,6.613843,5.995752,5.328198,3.408644,7.102133,4.282678,5.493971,4.382727,4.806905,5.724017,4.199108,5.713101,4.296035,5.518828,6.252533
"TAGLN2",9.792979,10.45864,9.141883,9.730583,9.766236,10.19232,9.564243,10.87594,10.46079,9.847878,10.04687,9.768265,10.57378,10.27082,9.723654,9.843931,10.06132,9.739644
"TAGLN3",-2.359894,-1.438278,-2.01816,0.5237325,1.490661,-3.587432,-2.728319,-1.999065,-4.043227,-4.043227,-2.79619,0.03546621,-3.294744,-2.099345,-2.43657,-1.753399,-4.043227,4.158624
"TAL1",1.243694,-0.5620058,0.7962778,1.814445,-0.3428727,-0.1608847,-1.053476,-0.03415274,-1.762074,-1.095819,0.1582585,-0.3221079,0.9994686,-0.2552438,0.5526233,-0.04284879,0.1919127,0.009864534
"TALDO1",7.181477,8.06702,7.425088,6.954757,6.517756,7.703858,7.619249,7.786626,7.308272,6.824822,7.132681,7.199452,7.288213,7.253258,7.654668,6.403111,7.817616,7.003776
"TAMM41",2.589027,2.91422,2.7805,2.257568,2.730736,2.409113,2.679874,3.498855,3.463771,2.102892,3.269261,2.982415,3.223612,2.579165,3.107904,3.026847,2.70273,2.637791
"TANC1",6.267463,6.019963,5.569642,6.412488,5.812068,6.000383,6.401416,5.652818,5.585919,5.969798,5.701751,6.201624,6.098678,5.862383,5.57098,7.199556,6.111119,7.055449
"TANC2",5.215936,5.988779,4.44768,4.204734,4.166676,4.959532,5.080784,5.1484,3.617168,4.65594,4.49359,4.921504,5.919548,4.827053,4.45535,2.383436,4.275723,5.535232
"TANK",5.958821,5.332731,5.940935,6.606788,5.674167,5.078807,5.348083,5.915412,5.564662,5.35963,4.870246,5.430611,5.481877,4.506444,4.999427,5.753756,5.224837,7.459043
"TAOK1",6.362259,6.517926,6.417089,6.318082,7.103673,6.464513,6.449384,6.586126,6.209932,6.807304,5.972567,5.953368,6.168179,6.000139,5.816237,6.548387,5.521347,7.08727
"TAOK2",6.524938,5.958695,6.086973,5.479973,6.012716,6.275581,5.881703,5.5201,5.896587,6.031812,6.623788,6.320108,6.081206,6.452545,6.297887,7.149401,7.013622,5.826058
"TAOK3",5.111203,4.744711,5.452702,5.301296,5.000164,5.758192,4.850465,5.755073,5.456712,5.618775,4.640571,4.676983,4.661283,4.818248,4.452627,5.772559,5.15356,5.220916
"TAP1",8.124604,7.31373,9.518534,7.996765,8.872995,8.013896,6.88794,7.629591,7.352354,7.114905,8.356348,8.322621,7.576752,8.978465,7.415622,7.881453,8.919419,6.662921
"TAP2",7.679967,7.396589,8.475959,7.259181,7.143551,7.644651,6.007111,7.172997,6.314293,6.254372,7.654699,6.45941,6.686684,8.189309,7.182089,7.068384,8.081013,6.141942
"TAPBP",9.172597,8.011644,8.88513,8.493186,8.659935,7.342877,7.587334,7.465777,6.519707,6.771616,8.59739,8.405366,8.855435,8.615274,8.03415,7.978927,8.34602,8.2048
"TAPBPL",5.922268,3.863266,5.581713,5.950226,4.480678,2.910728,3.610447,5.100062,3.401194,3.537207,5.401631,4.397867,5.497768,5.167556,4.297432,5.280105,4.851192,2.718483
"TAPT1",4.037996,4.404821,5.36881,5.206758,5.291823,5.171033,4.999001,4.540725,4.754357,4.636231,4.089881,4.93521,4.999361,4.133189,4.213088,4.555848,4.131495,4.862261
"TARBP1",6.025108,5.17544,5.723561,5.648671,6.902856,4.968906,5.05621,5.66634,4.69969,6.19274,5.671413,5.710234,5.660729,5.47401,5.780863,6.249881,5.81005,5.699721
"TARBP2",5.078355,4.761209,4.489285,4.508894,4.557007,4.855563,4.619275,4.396731,4.660152,4.183772,4.789973,5.705799,4.627978,4.96108,4.89902,5.270059,4.710383,3.918694
"TARDBP",7.96305,7.922774,7.783346,7.754506,7.844959,7.804145,7.94488,7.819273,7.972828,8.050176,8.101486,7.972941,7.862032,7.889637,7.962285,7.836845,7.738097,8.098571
"TARP",1.051657,0.3719094,4.410265,4.041981,2.91217,1.443537,0.3031794,1.335852,0.4134398,2.944862,2.53142,2.946775,2.838979,2.679809,2.069094,1.764524,0.6986612,-1.34701
"TARS",6.783604,7.125053,6.431835,6.476263,7.02404,6.824611,7.180474,6.994042,6.709666,6.832678,5.919938,6.295525,6.792466,5.956669,6.532527,7.091745,6.228299,7.14654
"TARS2",4.25828,5.163077,4.529724,4.141819,4.538718,5.237175,3.699995,4.985351,5.349528,4.565546,5.397835,4.723359,4.798044,5.236922,4.96927,4.835056,4.953593,4.797402
"TARSL2",3.752287,3.93773,4.332391,4.157807,4.494546,2.839839,3.480392,3.277081,2.620363,3.676049,3.448765,4.288223,3.669421,3.1417,4.368476,3.608226,3.540773,3.544839
"TAS1R3",-0.2537269,-4.043227,-0.3604464,1.892958,0.1530827,0.1632842,-1.882409,0.05627012,-0.4546067,0.3587356,0.9627772,-1.807716,0.2816339,-0.5882775,1.603249,2.780186,0.8017201,-2.61752
"TAS2R20",0.9551338,0.6802493,0.923134,0.3114491,-0.9464472,0.192029,0.1156321,0.6855319,-0.746862,-0.3334379,0.5895028,0.4962896,0.3763623,1.232077,1.144799,0.6264393,0.1919127,0.5779731
"TASP1",3.406655,3.529419,3.248619,3.261132,4.205135,3.989205,3.916644,4.277268,4.260187,3.347083,3.634429,4.026084,3.532138,3.687542,3.440222,4.045227,3.485086,3.490071
"TATDN1",4.15125,5.002352,3.930804,4.175864,5.190034,4.525101,4.291603,4.197556,5.03904,4.277631,4.024914,4.328015,4.056752,4.588997,5.005012,4.065699,4.290565,5.030864
"TATDN2",6.659677,6.06052,6.548772,6.003017,7.127231,5.68108,5.915171,6.59511,6.182951,6.279396,6.474995,6.384241,6.340357,6.124095,6.283406,6.620833,5.493395,6.045254
"TATDN3",3.572006,4.022292,4.016299,3.968778,4.316674,4.262544,3.758887,4.073136,4.049006,4.220792,3.956884,2.733263,3.069109,3.668072,3.881855,3.530401,3.168971,4.08227
"TAX1BP1",7.405763,7.071487,7.244525,7.759005,7.653503,7.951563,7.306453,7.730018,7.425205,7.806598,7.090972,6.465195,6.992175,6.778393,6.849488,7.348121,7.711322,7.323036
"TAX1BP3",3.77791,5.253315,3.757187,3.394339,3.972251,4.823772,3.839921,4.480764,4.719976,4.331149,5.002362,3.757853,2.805323,4.157826,3.865574,3.044636,4.509361,3.14695
"TAZ",5.054094,4.777521,5.186909,5.140488,4.615289,4.861167,4.818523,4.102612,3.917849,4.062435,5.541529,5.889098,5.234067,5.649312,5.781948,4.836759,5.882375,3.274434
"TBC1D1",5.862982,5.646474,5.971838,5.615976,5.778455,5.457387,4.713265,4.664473,4.629283,5.760762,5.358338,4.712789,5.653654,4.705786,5.052529,5.369863,5.537614,6.581666
"TBC1D10A",5.142224,4.82145,4.605777,4.841412,4.420205,5.092212,4.74112,5.306439,5.890905,4.264241,4.846769,4.847736,5.634616,5.400703,4.87075,4.932227,6.145815,3.509639
"TBC1D10B",5.748849,6.038693,6.094856,5.327784,6.047234,6.113174,6.330385,5.750002,6.297824,5.950927,6.36361,6.584024,5.739693,6.750316,6.262575,6.410561,7.098306,5.385293
"TBC1D10C",4.873096,2.884407,6.389887,5.726539,4.669781,4.276032,2.631668,2.815745,2.286243,3.958948,5.501408,4.288223,5.346565,4.041594,6.48536,4.867069,3.530807,0.5530433
"TBC1D12",3.252729,3.44002,4.018669,3.58208,4.175311,3.724815,3.280517,3.107696,3.917849,3.180826,3.218514,3.511779,3.910091,3.468694,3.36114,3.899689,3.188121,3.903982
"TBC1D13",5.246846,5.217894,5.332124,5.233945,4.717862,4.959532,4.830775,4.60205,4.686631,4.487032,5.367101,5.12123,5.214968,5.457093,5.023473,5.038141,4.959177,4.413589
"TBC1D14",4.380392,4.015432,3.785296,5.365643,5.537672,4.687839,3.713292,4.428819,4.898864,5.411899,4.938469,4.344086,3.664737,3.668072,4.042547,5.027744,5.179308,5.354964
"TBC1D15",5.60516,6.055512,5.816385,6.301215,6.369486,6.193556,6.370802,5.907842,6.771493,6.388886,5.471922,6.259058,5.907702,5.702913,5.317819,5.993197,4.882878,5.987113
"TBC1D16",3.70261,0.8747426,1.858138,2.892093,2.724866,-0.6802714,1.011494,1.728511,1.809942,1.872017,0.5626283,2.050528,2.62415,0.3926419,2.040373,3.922318,0.08699699,4.72949
"TBC1D17",5.759606,5.0434,5.279737,5.33081,5.121308,5.298766,5.129949,4.923633,5.375336,5.196181,5.15634,6.354516,5.702467,5.503145,6.059285,6.203785,6.020545,5.259953
"TBC1D19",2.563063,2.130136,1.930401,2.950953,2.395935,0.1040173,1.337651,2.465915,2.096159,0.6853337,1.786041,2.277889,1.455076,0.7296295,0.4688844,2.246678,1.204153,2.189517
"TBC1D2",5.105593,6.227148,4.599458,4.059108,2.982743,4.602085,5.502533,6.081395,5.486082,5.60966,5.899277,4.402259,4.533499,5.847314,5.695939,3.635872,6.549685,3.011683
"TBC1D20",5.69233,5.163077,5.526997,5.827801,5.732382,5.530251,5.101157,5.68683,5.557506,5.636362,5.831242,6.12596,5.717246,5.671481,5.423081,6.386932,5.943754,5.31567
"TBC1D22A",5.348198,5.477045,5.229473,5.359731,5.122425,5.560879,4.91662,4.995386,5.272959,4.916997,5.394029,5.729589,5.427607,5.112802,5.476319,5.337757,5.310343,4.311377
"TBC1D22B",4.678234,4.890567,4.805639,4.630092,4.757221,5.292973,4.818523,4.926633,5.189455,4.712606,4.810107,4.803588,3.794769,5.195024,4.492931,4.594605,4.628637,4.56622
"TBC1D23",5.349148,7.218372,5.559098,5.282669,5.814143,5.652279,5.787417,6.873698,6.838812,5.530527,5.333713,5.94436,5.509572,5.32968,5.462855,5.443229,4.607456,5.468473
"TBC1D24",5.047086,3.93773,4.287894,4.978895,4.86524,3.379142,2.961953,4.164905,3.045542,3.042214,4.063765,5.009067,5.62017,4.255638,3.929622,5.608826,5.224837,4.040282
"TBC1D25",4.569953,4.66366,4.523063,4.314762,4.058802,4.086187,4.339551,3.828886,3.917849,3.940699,4.375024,5.647789,4.467788,4.573383,4.200163,4.717988,3.945202,3.388041
"TBC1D2B",6.727361,5.655328,6.442465,6.377318,5.875709,4.946938,4.696625,5.306439,4.016573,5.650934,6.041096,6.086928,6.13554,5.769516,5.54821,6.548387,5.104007,4.955579
"TBC1D30",-0.0004223497,2.427534,1.701753,1.292401,-0.4450526,3.732173,1.545209,2.047906,1.323486,1.897471,1.971138,2.287419,1.057802,2.879237,2.568803,0.9869114,2.563018,0.9657414
"TBC1D4",6.529554,5.063494,6.608596,6.205023,7.803781,5.56775,5.064016,5.096071,4.417517,4.832095,4.735368,5.977854,5.859322,4.284693,5.006868,6.575154,5.408857,6.823007
"TBC1D5",6.162219,5.580606,6.117144,5.133575,6.613403,4.627299,5.049674,5.947516,5.43568,5.907349,5.523351,5.270448,5.981134,5.031336,5.31032,6.190529,5.807988,6.07839
"TBC1D7",4.109254,4.623618,3.790852,4.182578,3.773309,5.18986,4.309224,4.083924,5.635303,4.739245,4.545982,4.300041,3.701794,4.071542,4.013287,4.520266,4.384871,4.502541
"TBC1D8",5.993864,6.138365,5.708227,5.788732,3.815353,5.919972,6.208332,6.173919,5.131432,5.873278,5.707896,6.357346,5.614109,6.213269,5.89555,5.170955,6.072996,5.498979
"TBC1D8B",2.925981,4.272969,2.893276,2.602779,2.880834,3.422239,3.638597,3.998126,3.898562,2.75949,3.350064,-1.979933,0.126748,2.773887,2.915721,3.119285,3.25624,2.571064
"TBC1D9",5.544253,5.494419,5.411816,7.022433,4.416568,5.122393,4.568965,5.207554,4.542894,5.830558,5.481818,5.348774,4.528351,4.222654,5.385037,5.457686,5.294231,4.74883
"TBC1D9B",6.996213,6.667647,6.806037,6.127117,6.495085,6.969924,6.794074,6.328198,6.480789,7.079898,7.23516,6.746147,6.74499,6.710425,7.197618,7.594707,7.038455,6.50005
"TBCA",6.503766,6.851268,6.609382,6.865785,6.910311,6.803518,6.80731,6.606845,6.98351,6.42215,6.078334,6.277108,6.792466,6.286917,6.54024,7.44116,5.987223,6.691759
"TBCB",6.103196,5.960482,5.934674,6.096634,6.182424,6.199319,5.913732,6.116627,6.792543,5.725665,5.723145,6.957147,6.862664,6.239063,6.344888,6.613899,6.653225,5.738936
"TBCC",4.924985,4.848723,5.380834,5.622575,5.447866,4.640394,5.58712,4.744845,5.019829,4.774875,4.842586,5.307217,4.739103,5.023696,5.043512,4.70872,4.837107,4.965059
"TBCCD1",4.063686,5.400122,4.318993,3.924073,4.299002,5.55259,4.36294,4.603925,4.652497,5.042805,4.741372,4.530184,4.486491,4.681717,4.597675,3.773803,3.274273,4.250652
"TBCD",7.038343,5.77186,6.609775,6.430462,6.468982,8.251665,7.426857,5.761807,6.543184,7.331723,6.186257,7.655247,8.430491,8.238401,7.366212,6.892505,8.922043,6.479524
"TBCE",4.300143,3.994652,3.601483,3.519819,4.068106,4.356004,4.358716,4.401051,3.822143,4.517106,4.149792,3.684012,4.199619,4.235938,4.064108,3.963423,3.70931,4.788085
"TBCEL",3.75802,2.565439,3.072766,4.737339,3.845424,3.178301,2.193136,2.997899,2.845205,3.224221,2.56566,2.617139,3.00384,2.679809,2.954722,3.5841,2.572765,4.615214
"TBCK",4.082086,4.042681,4.887012,3.886187,3.657891,3.669676,4.021913,3.776646,3.163349,3.631237,3.523832,3.994431,3.914044,4.331854,3.601284,3.896427,4.541979,4.628699
"TBK1",5.376427,5.461985,5.725738,5.401575,5.834731,5.622231,5.380741,5.83707,5.737438,5.668135,4.966931,5.347635,5.572198,5.355774,4.592738,5.959991,4.904266,5.044344
"TBKBP1",3.019644,2.527364,3.847939,2.976933,2.65249,4.049352,2.211993,3.064775,3.163349,3.173031,3.477825,3.045554,2.324895,4.04914,4.32746,1.613792,4.269743,3.020803
"TBL1X",5.029417,6.095095,4.949208,4.880475,4.438256,5.063332,4.961884,5.314477,4.519938,5.416858,5.224364,4.874856,4.502331,4.934845,4.736193,4.201407,3.937678,5.193955
"TBL1XR1",7.391771,9.496298,7.763524,7.841039,8.101374,8.843201,7.938879,8.424608,8.020816,8.649526,8.378066,7.85352,7.598101,8.052411,8.220108,7.10063,6.952873,8.040481
"TBL1Y",-0.2537269,-0.406507,-1.614048,-0.9706033,-1.485308,-4.043227,0.4691269,-3.013636,-0.5933465,-4.043227,-3.499389,-1.388106,-2.804409,-2.39451,0.4688844,-0.4445976,-0.7823075,2.413789
"TBL2",4.714069,4.711138,5.145222,5.140488,4.705991,4.831785,4.872856,4.775115,4.892379,4.733073,5.27801,4.73211,5.041528,5.031336,5.196154,5.091887,5.753323,4.859722
"TBL3",5.528406,5.235713,5.257836,5.183517,4.332203,5.337073,5.275989,5.149684,5.811492,5.319589,5.700981,5.621657,5.493811,5.963673,5.753476,5.64134,6.218243,5.076408
"TBP",4.248131,4.255607,4.184041,4.193699,4.632638,3.991251,4.71822,3.776646,4.64287,4.439087,4.433672,4.321072,4.341394,4.04914,4.27911,4.368451,3.872092,4.810609
"TBPL1",4.284338,4.723819,4.283959,4.646372,5.612708,3.911395,4.964667,4.705219,4.995829,4.431484,4.176626,4.290594,4.618319,4.552299,4.180555,4.570249,3.713722,4.489461
"TBRG1",5.268096,4.035917,5.271811,5.441307,4.778632,4.996667,4.550563,4.768443,3.971136,4.110841,4.727828,3.26402,4.074521,4.554951,5.423081,5.129881,5.262965,5.536027
"TBRG4",5.73438,6.132036,5.797878,5.262743,5.589474,6.333573,6.087171,5.765163,6.020712,5.889225,6.803826,5.959342,5.673611,6.447558,6.528654,5.81809,7.365166,5.193955
"TBX1",2.336582,0.08787032,2.729331,3.502037,0.0813815,1.580289,-0.4101493,2.553901,2.061893,-0.7413495,1.476214,4.591093,1.657265,3.648336,1.981157,2.345667,1.153091,4.29079
"TBX15",3.057331,0.1888923,2.187921,0.9586661,1.584419,-0.7333342,-0.2991876,1.537673,-0.8302146,2.594209,0.8997529,-1.514882,1.455076,-1.300189,-0.2405642,-0.1466865,-0.996208,3.163516
"TBX18",1.441925,4.049413,-0.5723651,1.153504,0.04414873,0.3016017,2.70005,1.013564,4.049006,0.6256628,3.20988,-1.807716,-1.517114,-3.267672,-2.145107,-1.927439,3.490238,2.718483
"TBX19",2.658111,0.8747426,2.537744,2.05783,2.832516,0.5213859,1.354721,1.03596,0.3390829,1.573529,2.021347,2.287419,2.904024,2.401931,2.431769,2.482475,1.995138,3.490071
"TBX2",3.922767,1.819512,2.711863,3.568475,2.701141,1.943604,1.285194,2.243413,1.264443,0.9514731,2.445769,2.083723,3.151779,1.150246,2.255564,2.316677,1.874231,3.345118
"TBX21",1.859593,-0.9346108,3.782509,2.339956,1.448536,0.04221098,-0.4690038,0.01176699,0.3390829,1.657865,2.323032,1.846463,2.03663,1.205312,1.935093,2.072648,0.5876701,-2.61752
"TBX3",3.362177,3.752104,3.793622,3.164963,6.248874,2.812332,3.869914,3.863734,2.488978,1.8848,3.618207,2.306292,3.506187,4.209246,4.48496,4.045227,3.872092,7.166452
"TBX4",1.088528,0.2833011,-2.368344,-2.786252,2.343263,-4.043227,1.095132,-3.013636,-2.634749,-1.876163,-0.9084534,-3.42979,-4.043227,0.07550769,-2.43657,-3.405653,-4.043227,2.165046
"TBX6",2.305599,3.81667,2.018291,0.3753544,1.766897,4.254049,3.276043,3.164703,3.463771,2.06969,2.975301,3.26402,1.365537,4.710552,2.939248,2.542135,5.939994,1.003036
"TBXA2R",0.7402444,-1.438278,0.8820756,-0.05899875,-0.4989911,-0.9675625,-1.882409,-0.1306242,-1.935827,-2.161387,-0.6352294,-1.653882,0.9994686,-0.9007591,0.2852435,-0.4445976,-1.551836,0.1823448
"TBXAS1",3.849473,1.997165,4.276057,4.184809,2.037055,2.439398,0.8523362,2.32752,3.039685,3.193725,3.025367,1.623828,3.968277,1.702999,2.558712,2.815154,2.788879,1.208574
"TC2N",6.586246,6.98809,6.111604,6.430932,6.887828,5.386098,7.097343,5.461327,6.087528,6.976396,5.881038,5.332755,5.142692,5.677579,6.275726,6.543182,4.949858,4.320638
"TCAM1P",4.26232,4.378328,4.108181,2.506176,4.85587,5.351478,4.544997,2.980685,3.527937,3.923767,4.836989,5.217842,5.459061,5.512727,4.597675,4.555848,3.355568,5.421899
"TCAP",4.331242,-1.776358,-0.1757068,-1.231123,0.1530827,-1.100676,-0.8837146,-2.193783,-2.133409,-2.161387,-0.6988389,0.03546621,1.800809,-0.04784943,4.177261,-0.3179613,-0.08623665,-0.6240717
"TCEA1",7.270409,7.218372,7.11513,7.525689,8.389831,7.442497,7.566422,7.090478,7.80731,7.591843,6.990579,7.180718,7.188527,6.993601,7.520077,7.28529,7.280713,7.9425
"TCEA2",4.246093,2.297838,3.955752,3.002454,3.926946,2.789001,3.289422,3.50288,4.066395,2.813973,3.954301,5.414393,5.457708,4.252374,3.828258,5.354494,5.596133,2.76807
"TCEA3",4.690278,6.763913,5.543548,4.535361,3.71231,5.274612,4.874336,5.904042,4.585731,5.624502,6.905245,6.137204,6.508611,6.350895,6.67012,4.298509,6.149076,4.555277
"TCEAL1",3.057331,3.776656,4.190361,2.847726,3.460065,3.382264,3.239749,2.742738,2.845205,1.878423,2.558877,3.91366,3.474416,2.504289,2.268005,2.921674,2.133282,3.125973
"TCEAL3",3.215709,3.952172,3.953277,3.439883,3.872228,3.54709,3.164301,3.003592,3.174083,2.012597,3.353988,2.988271,3.436444,3.217322,2.464567,3.020868,1.413897,3.747968
"TCEAL4",4.942714,5.962267,5.887479,4.665669,5.295788,5.492475,5.185864,4.978141,5.331662,3.958948,4.894695,5.58155,5.660729,5.335862,4.820959,4.838459,4.676884,5.890913
"TCEAL7",0.7632322,-1.776358,-0.3119968,-0.01736969,-0.3428727,-1.172141,-2.728319,1.335852,-1.012926,-1.876163,-2.137464,-2.670443,-0.8478322,-4.043227,-1.695304,-2.354893,-1.551836,1.374286
"TCEAL8",4.540316,5.929797,5.388184,5.513199,4.968218,2.902055,4.986735,5.06782,4.718144,3.44743,4.080439,4.963723,3.328036,3.939734,4.751779,4.795329,3.550671,5.681146
"TCEANC",0.5940502,0.1888923,1.512946,1.059372,1.29851,1.182155,-0.009839425,0.5046589,0.7367214,2.263228,0.8561531,1.846463,1.02893,0.7296295,0.4251188,1.170945,-0.5112458,0.8061028
"TCEANC2",3.362177,3.93773,3.67544,3.146767,3.747482,4.180649,2.815519,3.336929,4.648654,4.580355,4.192051,3.011458,3.537273,3.730411,3.881855,3.538793,3.39456,3.648505
"TCEB1",6.40308,6.29953,5.689013,6.246731,6.343381,5.965948,6.406541,6.251924,7.070102,5.973542,5.960393,6.239552,6.124495,5.75344,6.951351,5.987843,6.379646,5.546327
"TCEB2",6.736828,7.067346,6.85692,6.550806,5.930936,7.215227,7.350997,7.583059,8.182712,6.546774,6.837146,6.792896,7.3075,7.089567,7.210969,6.920474,8.403132,5.918624
"TCEB3",5.491885,6.551512,5.694952,5.549144,5.598331,5.84616,6.210092,6.135546,6.495306,6.665655,6.500884,5.433832,5.441367,6.22164,6.378981,5.571477,5.898935,6.367811
"TCERG1",6.218402,6.672016,6.44114,6.248332,6.770551,6.445614,6.898165,6.120561,6.441904,6.823371,6.382942,6.44458,6.309929,6.436093,6.507825,6.614892,6.244397,6.565007
"TCERG1L",-2.008882,0.6091201,2.983386,4.633363,-0.1152064,-3.24159,-3.049075,-3.43847,-1.935827,-2.990686,-0.5158521,4.834795,1.27007,-2.766018,-4.043227,-4.043227,0.2416415,4.603121
"TCF12",6.241607,5.621842,6.044576,6.31095,6.740315,5.49103,5.781906,6.019524,5.741954,5.797984,5.757618,5.653327,5.014168,5.358813,4.890999,5.08474,5.305966,5.791838
"TCF15",-1.110585,0.2833011,1.215288,-2.313536,-3.51274,1.490576,1.945237,0.8206628,3.652138,0.6853337,2.76153,1.562354,1.992449,3.127515,1.838304,-4.043227,2.440608,-2.060897
"TCF19",6.483145,6.631087,6.499145,6.00112,6.719801,6.686238,6.400389,5.395735,6.235778,5.792482,7.027899,6.638097,6.727126,6.997019,6.099866,6.225393,5.862645,6.847883
"TCF20",7.020863,6.620954,6.520205,6.805807,6.936582,6.362706,6.529554,6.30418,5.576847,7.487547,6.817744,6.435501,6.766465,7.093221,6.133399,7.042058,6.891402,6.312252
"TCF24",2.077009,-0.5620058,-0.7546119,4.211316,1.462714,0.9153661,-0.8057809,-2.418943,-1.222179,1.60477,-1.449564,-0.5074248,-1.517114,-1.300189,0.7428936,2.140393,-0.08623665,-4.043227
"TCF25",6.431611,6.296703,6.230353,6.292448,5.562572,6.0591,6.243125,5.943079,6.359076,6.030015,6.775581,6.182598,6.359326,6.60878,6.743228,6.375849,6.505841,6.266978
"TCF3",7.189189,6.317769,6.509714,7.31855,7.730415,6.958729,6.52532,6.573264,7.156871,7.244376,7.46999,7.536639,7.211193,7.256928,7.176738,7.727978,6.881633,7.53938
"TCF4",6.953753,5.267821,6.491061,7.246154,6.681668,5.15287,4.719867,6.719229,5.213067,5.417958,5.607932,5.486496,5.790032,4.533593,5.241018,5.913149,5.449102,5.685454
